year,round,event,circuit,driver_code,driver_number,driver_age,constructor,grid_position,finish_position,position_gain,points_constructor
2023,1,Japanese Grand Prix,Suzuka,40,40,27,AlphaTauri,8,11,-3,100.0
2023,1,Japanese Grand Prix,Suzuka,10,10,32,Alpine,8,10,-2,100.0
2023,1,Japanese Grand Prix,Suzuka,23,23,29,Williams,12,16,-4,100.0
2023,1,Japanese Grand Prix,Suzuka,31,31,25,Alpine,7,9,-2,100.0
2023,1,Japanese Grand Prix,Suzuka,20,20,24,Haas F1 Team,12,15,-3,100.0
2023,1,Japanese Grand Prix,Suzuka,77,77,28,Alfa Romeo,16,20,-4,100.0
2023,1,Japanese Grand Prix,Suzuka,18,18,32,Aston Martin,17,18,-1,100.0
2023,1,Japanese Grand Prix,Suzuka,27,27,29,Haas F1 Team,11,14,-3,100.0
2023,1,Japanese Grand Prix,Suzuka,24,24,33,Alfa Romeo,9,13,-4,100.0
2023,1,Japanese Grand Prix,Suzuka,2,2,35,Williams,13,17,-4,100.0
2024,1,Bahrain Grand Prix,Sakhir,1,1,30,Red Bull Racing,3,1,2,100.0
2024,1,Bahrain Grand Prix,Sakhir,16,16,28,Ferrari,5,4,1,100.0
2024,1,Bahrain Grand Prix,Sakhir,63,63,33,Mercedes,6,5,1,100.0
2024,1,Bahrain Grand Prix,Sakhir,55,55,29,Ferrari,4,3,1,100.0
2024,1,Bahrain Grand Prix,Sakhir,11,11,28,Red Bull Racing,4,2,2,100.0
2024,1,Bahrain Grand Prix,Sakhir,14,14,34,Aston Martin,8,9,-1,100.0
2024,1,Bahrain Grand Prix,Sakhir,4,4,32,McLaren,6,6,0,100.0
2024,1,Bahrain Grand Prix,Sakhir,81,81,29,McLaren,8,8,0,100.0
2024,1,Bahrain Grand Prix,Sakhir,44,44,34,Mercedes,8,7,1,100.0
2024,1,Bahrain Grand Prix,Sakhir,27,27,31,Haas F1 Team,13,16,-3,100.0
2024,1,Bahrain Grand Prix,Sakhir,22,22,25,RB,14,14,0,100.0
2024,1,Bahrain Grand Prix,Sakhir,18,18,35,Aston Martin,9,10,-1,100.0
2024,1,Bahrain Grand Prix,Sakhir,23,23,36,Williams,11,15,-4,100.0
2024,1,Bahrain Grand Prix,Sakhir,3,3,32,RB,13,13,0,100.0
2024,1,Bahrain Grand Prix,Sakhir,20,20,28,Haas F1 Team,9,12,-3,100.0
2024,1,Bahrain Grand Prix,Sakhir,77,77,30,Kick Sauber,16,19,-3,100.0
2024,1,Bahrain Grand Prix,Sakhir,24,24,33,Kick Sauber,8,11,-3,100.0
2024,1,Bahrain Grand Prix,Sakhir,2,2,36,Williams,16,20,-4,100.0
2024,1,Bahrain Grand Prix,Sakhir,31,31,24,Alpine,15,17,-2,100.0
2024,1,Bahrain Grand Prix,Sakhir,10,10,33,Alpine,16,18,-2,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,1,1,28,Red Bull Racing,3,1,2,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,16,16,35,Ferrari,4,3,1,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,11,11,33,Red Bull Racing,4,2,2,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,14,14,25,Aston Martin,4,5,-1,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,81,81,35,McLaren,4,4,0,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,4,4,29,McLaren,8,8,0,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,63,63,34,Mercedes,7,6,1,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,44,44,24,Mercedes,10,9,1,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,22,22,26,RB,14,14,0,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,18,18,28,Aston Martin,18,19,-1,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,38,38,27,Ferrari,8,7,1,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,23,23,26,Williams,7,11,-4,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,20,20,33,Haas F1 Team,9,12,-3,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,3,3,36,RB,16,16,0,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,27,27,28,Haas F1 Team,7,10,-3,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,77,77,34,Kick Sauber,14,17,-3,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,31,31,31,Alpine,11,13,-2,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,10,10,34,Alpine,18,20,-2,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,2,2,27,Williams,11,15,-4,100.0
2024,1,Saudi Arabian Grand Prix,Jeddah,24,24,24,Kick Sauber,15,18,-3,100.0
2024,1,Australian Grand Prix,Melbourne,1,1,34,Red Bull Racing,21,19,2,100.0
2024,1,Australian Grand Prix,Melbourne,55,55,30,Ferrari,2,1,1,100.0
2024,1,Australian Grand Prix,Melbourne,4,4,31,McLaren,3,3,0,100.0
2024,1,Australian Grand Prix,Melbourne,16,16,26,Ferrari,3,2,1,100.0
2024,1,Australian Grand Prix,Melbourne,81,81,29,McLaren,4,4,0,100.0
2024,1,Australian Grand Prix,Melbourne,11,11,25,Red Bull Racing,7,5,2,100.0
2024,1,Australian Grand Prix,Melbourne,63,63,30,Mercedes,18,17,1,100.0
2024,1,Australian Grand Prix,Melbourne,22,22,31,RB,8,8,0,100.0
2024,1,Australian Grand Prix,Melbourne,18,18,29,Aston Martin,6,7,-1,100.0
2024,1,Australian Grand Prix,Melbourne,14,14,29,Aston Martin,5,6,-1,100.0
2024,1,Australian Grand Prix,Melbourne,44,44,28,Mercedes,19,18,1,100.0
2024,1,Australian Grand Prix,Melbourne,23,23,31,Williams,7,11,-4,100.0
2024,1,Australian Grand Prix,Melbourne,77,77,24,Kick Sauber,11,14,-3,100.0
2024,1,Australian Grand Prix,Melbourne,20,20,33,Haas F1 Team,7,10,-3,100.0
2024,1,Australian Grand Prix,Melbourne,31,31,27,Alpine,14,16,-2,100.0
2024,1,Australian Grand Prix,Melbourne,27,27,27,Haas F1 Team,6,9,-3,100.0
2024,1,Australian Grand Prix,Melbourne,10,10,26,Alpine,11,13,-2,100.0
2024,1,Australian Grand Prix,Melbourne,3,3,26,RB,12,12,0,100.0
2024,1,Australian Grand Prix,Melbourne,24,24,27,Kick Sauber,12,15,-3,100.0
2024,1,Japanese Grand Prix,Suzuka,1,1,34,Red Bull Racing,3,1,2,100.0
2024,1,Japanese Grand Prix,Suzuka,11,11,24,Red Bull Racing,4,2,2,100.0
2024,1,Japanese Grand Prix,Suzuka,4,4,34,McLaren,5,5,0,100.0
2024,1,Japanese Grand Prix,Suzuka,55,55,36,Ferrari,4,3,1,100.0
2024,1,Japanese Grand Prix,Suzuka,14,14,34,Aston Martin,5,6,-1,100.0
2024,1,Japanese Grand Prix,Suzuka,81,81,25,McLaren,8,8,0,100.0
2024,1,Japanese Grand Prix,Suzuka,44,44,32,Mercedes,10,9,1,100.0
2024,1,Japanese Grand Prix,Suzuka,16,16,33,Ferrari,5,4,1,100.0
2024,1,Japanese Grand Prix,Suzuka,63,63,25,Mercedes,8,7,1,100.0
2024,1,Japanese Grand Prix,Suzuka,22,22,28,RB,10,10,0,100.0
2024,1,Japanese Grand Prix,Suzuka,3,3,32,RB,19,19,0,100.0
2024,1,Japanese Grand Prix,Suzuka,27,27,32,Haas F1 Team,8,11,-3,100.0
2024,1,Japanese Grand Prix,Suzuka,77,77,31,Kick Sauber,11,14,-3,100.0
2024,1,Japanese Grand Prix,Suzuka,23,23,24,Williams,16,20,-4,100.0
2024,1,Japanese Grand Prix,Suzuka,31,31,24,Alpine,13,15,-2,100.0
2024,1,Japanese Grand Prix,Suzuka,18,18,32,Aston Martin,11,12,-1,100.0
2024,1,Japanese Grand Prix,Suzuka,10,10,36,Alpine,14,16,-2,100.0
2024,1,Japanese Grand Prix,Suzuka,20,20,34,Haas F1 Team,10,13,-3,100.0
2024,1,Japanese Grand Prix,Suzuka,2,2,31,Williams,13,17,-4,100.0
2024,1,Japanese Grand Prix,Suzuka,24,24,33,Kick Sauber,15,18,-3,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,1,1,32,Red Bull Racing,3,1,2,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,11,11,30,Red Bull Racing,5,3,2,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,14,14,26,Aston Martin,6,7,-1,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,4,4,26,McLaren,2,2,0,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,81,81,25,McLaren,8,8,0,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,16,16,28,Ferrari,5,4,1,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,55,55,35,Ferrari,6,5,1,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,63,63,35,Mercedes,7,6,1,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,27,27,26,Haas F1 Team,7,10,-3,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,77,77,29,Kick Sauber,17,20,-3,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,18,18,25,Aston Martin,14,15,-1,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,3,3,35,RB,18,18,0,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,31,31,26,Alpine,9,11,-2,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,23,23,28,Williams,8,12,-4,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,10,10,35,Alpine,11,13,-2,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,24,24,34,Kick Sauber,11,14,-3,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,20,20,34,Haas F1 Team,13,16,-3,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,44,44,24,Mercedes,10,9,1,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,22,22,36,RB,19,19,0,100.0
2024,1,Chinese Grand Prix,Chinese Grand Prix,2,2,24,Williams,13,17,-4,100.0
2024,1,Miami Grand Prix,Miami,1,1,33,Red Bull Racing,4,2,2,100.0
2024,1,Miami Grand Prix,Miami,16,16,32,Ferrari,4,3,1,100.0
2024,1,Miami Grand Prix,Miami,55,55,30,Ferrari,5,4,1,100.0
2024,1,Miami Grand Prix,Miami,11,11,24,Red Bull Racing,7,5,2,100.0
2024,1,Miami Grand Prix,Miami,4,4,35,McLaren,1,1,0,100.0
2024,1,Miami Grand Prix,Miami,81,81,31,McLaren,13,13,0,100.0
2024,1,Miami Grand Prix,Miami,63,63,26,Mercedes,9,8,1,100.0
2024,1,Miami Grand Prix,Miami,44,44,31,Mercedes,7,6,1,100.0
2024,1,Miami Grand Prix,Miami,27,27,28,Haas F1 Team,8,11,-3,100.0
2024,1,Miami Grand Prix,Miami,22,22,24,RB,7,7,0,100.0
2024,1,Miami Grand Prix,Miami,18,18,30,Aston Martin,16,17,-1,100.0
2024,1,Miami Grand Prix,Miami,10,10,28,Alpine,10,12,-2,100.0
2024,1,Miami Grand Prix,Miami,31,31,29,Alpine,8,10,-2,100.0
2024,1,Miami Grand Prix,Miami,23,23,29,Williams,15,19,-4,100.0
2024,1,Miami Grand Prix,Miami,14,14,31,Aston Martin,8,9,-1,100.0
2024,1,Miami Grand Prix,Miami,77,77,32,Kick Sauber,13,16,-3,100.0
2024,1,Miami Grand Prix,Miami,2,2,25,Williams,16,20,-4,100.0
2024,1,Miami Grand Prix,Miami,20,20,32,Haas F1 Team,15,18,-3,100.0
2024,1,Miami Grand Prix,Miami,24,24,35,Kick Sauber,11,14,-3,100.0
2024,1,Miami Grand Prix,Miami,3,3,34,RB,15,15,0,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,1,1,33,Red Bull Racing,3,1,2,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,4,4,32,McLaren,2,2,0,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,16,16,36,Ferrari,4,3,1,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,55,55,33,Ferrari,6,5,1,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,81,81,33,McLaren,4,4,0,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,63,63,30,Mercedes,8,7,1,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,22,22,24,RB,10,10,0,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,44,44,30,Mercedes,7,6,1,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,3,3,33,RB,13,13,0,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,27,27,28,Haas F1 Team,8,11,-3,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,11,11,29,Red Bull Racing,10,8,2,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,31,31,33,Alpine,12,14,-2,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,18,18,30,Aston Martin,8,9,-1,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,23,23,28,Williams,16,20,-4,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,10,10,30,Alpine,14,16,-2,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,77,77,32,Kick Sauber,15,18,-3,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,24,24,26,Kick Sauber,12,15,-3,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,20,20,31,Haas F1 Team,9,12,-3,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,2,2,25,Williams,13,17,-4,100.0
2024,1,Emilia Romagna Grand Prix,Emilia Romagna Grand Prix,14,14,34,Aston Martin,18,19,-1,100.0
2024,1,Monaco Grand Prix,Monte Carlo,16,16,30,Ferrari,2,1,1,100.0
2024,1,Monaco Grand Prix,Monte Carlo,81,81,36,McLaren,2,2,0,100.0
2024,1,Monaco Grand Prix,Monte Carlo,55,55,25,Ferrari,4,3,1,100.0
2024,1,Monaco Grand Prix,Monte Carlo,4,4,27,McLaren,4,4,0,100.0
2024,1,Monaco Grand Prix,Monte Carlo,63,63,30,Mercedes,6,5,1,100.0
2024,1,Monaco Grand Prix,Monte Carlo,1,1,26,Red Bull Racing,8,6,2,100.0
2024,1,Monaco Grand Prix,Monte Carlo,44,44,25,Mercedes,8,7,1,100.0
2024,1,Monaco Grand Prix,Monte Carlo,22,22,34,RB,8,8,0,100.0
2024,1,Monaco Grand Prix,Monte Carlo,23,23,33,Williams,5,9,-4,100.0
2024,1,Monaco Grand Prix,Monte Carlo,10,10,30,Alpine,8,10,-2,100.0
2024,1,Monaco Grand Prix,Monte Carlo,31,31,24,Alpine,15,17,-2,100.0
2024,1,Monaco Grand Prix,Monte Carlo,3,3,31,RB,12,12,0,100.0
2024,1,Monaco Grand Prix,Monte Carlo,18,18,26,Aston Martin,13,14,-1,100.0
2024,1,Monaco Grand Prix,Monte Carlo,14,14,35,Aston Martin,10,11,-1,100.0
2024,1,Monaco Grand Prix,Monte Carlo,2,2,35,Williams,11,15,-4,100.0
2024,1,Monaco Grand Prix,Monte Carlo,11,11,36,Red Bull Racing,20,18,2,100.0
2024,1,Monaco Grand Prix,Monte Carlo,77,77,25,Kick Sauber,10,13,-3,100.0
2024,1,Monaco Grand Prix,Monte Carlo,24,24,26,Kick Sauber,13,16,-3,100.0
2024,1,Monaco Grand Prix,Monte Carlo,27,27,28,Haas F1 Team,16,19,-3,100.0
2024,1,Monaco Grand Prix,Monte Carlo,20,20,34,Haas F1 Team,17,20,-3,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,63,63,31,Mercedes,4,3,1,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,1,1,33,Red Bull Racing,3,1,2,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,4,4,30,McLaren,2,2,0,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,81,81,30,McLaren,5,5,0,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,3,3,35,RB,8,8,0,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,14,14,30,Aston Martin,5,6,-1,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,44,44,31,Mercedes,5,4,1,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,22,22,24,RB,14,14,0,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,18,18,27,Aston Martin,6,7,-1,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,23,23,36,Williams,13,17,-4,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,16,16,29,Ferrari,20,19,1,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,55,55,32,Ferrari,17,16,1,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,2,2,36,Williams,16,20,-4,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,20,20,25,Haas F1 Team,9,12,-3,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,10,10,24,Alpine,7,9,-2,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,11,11,36,Red Bull Racing,20,18,2,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,27,27,33,Haas F1 Team,8,11,-3,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,31,31,35,Alpine,8,10,-2,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,77,77,25,Kick Sauber,10,13,-3,100.0
2024,1,Canadian Grand Prix,Canadian Grand Prix,24,24,30,Kick Sauber,12,15,-3,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,4,4,26,McLaren,2,2,0,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,1,1,33,Red Bull Racing,3,1,2,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,44,44,25,Mercedes,4,3,1,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,63,63,34,Mercedes,5,4,1,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,16,16,30,Ferrari,6,5,1,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,55,55,36,Ferrari,7,6,1,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,10,10,36,Alpine,7,9,-2,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,31,31,25,Alpine,8,10,-2,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,81,81,26,McLaren,7,7,0,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,14,14,34,Aston Martin,11,12,-1,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,11,11,30,Red Bull Racing,10,8,2,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,77,77,27,Kick Sauber,13,16,-3,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,27,27,36,Haas F1 Team,8,11,-3,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,18,18,24,Aston Martin,13,14,-1,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,24,24,36,Kick Sauber,10,13,-3,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,20,20,28,Haas F1 Team,14,17,-3,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,22,22,35,RB,19,19,0,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,3,3,32,RB,15,15,0,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,2,2,31,Williams,16,20,-4,100.0
2024,1,Spanish Grand Prix,Spanish Grand Prix,23,23,35,Williams,14,18,-4,100.0
2024,1,Austrian Grand Prix,Spielberg,1,1,32,Red Bull Racing,7,5,2,100.0
2024,1,Austrian Grand Prix,Spielberg,4,4,33,McLaren,20,20,0,100.0
2024,1,Austrian Grand Prix,Spielberg,63,63,32,Mercedes,2,1,1,100.0
2024,1,Austrian Grand Prix,Spielberg,55,55,30,Ferrari,4,3,1,100.0
2024,1,Austrian Grand Prix,Spielberg,44,44,27,Mercedes,5,4,1,100.0
2024,1,Austrian Grand Prix,Spielberg,16,16,28,Ferrari,12,11,1,100.0
2024,1,Austrian Grand Prix,Spielberg,81,81,24,McLaren,2,2,0,100.0
2024,1,Austrian Grand Prix,Spielberg,11,11,24,Red Bull Racing,9,7,2,100.0
2024,1,Austrian Grand Prix,Spielberg,27,27,26,Haas F1 Team,3,6,-3,100.0
2024,1,Austrian Grand Prix,Spielberg,31,31,36,Alpine,10,12,-2,100.0
2024,1,Austrian Grand Prix,Spielberg,3,3,31,RB,9,9,0,100.0
2024,1,Austrian Grand Prix,Spielberg,20,20,25,Haas F1 Team,5,8,-3,100.0
2024,1,Austrian Grand Prix,Spielberg,10,10,27,Alpine,8,10,-2,100.0
2024,1,Austrian Grand Prix,Spielberg,22,22,25,RB,14,14,0,100.0
2024,1,Austrian Grand Prix,Spielberg,14,14,28,Aston Martin,17,18,-1,100.0
2024,1,Austrian Grand Prix,Spielberg,23,23,32,Williams,11,15,-4,100.0
2024,1,Austrian Grand Prix,Spielberg,18,18,24,Aston Martin,12,13,-1,100.0
2024,1,Austrian Grand Prix,Spielberg,77,77,28,Kick Sauber,13,16,-3,100.0
2024,1,Austrian Grand Prix,Spielberg,2,2,32,Williams,15,19,-4,100.0
2024,1,Austrian Grand Prix,Spielberg,24,24,24,Kick Sauber,14,17,-3,100.0
2024,1,British Grand Prix,Silverstone,63,63,32,Mercedes,20,19,1,100.0
2024,1,British Grand Prix,Silverstone,44,44,31,Mercedes,2,1,1,100.0
2024,1,British Grand Prix,Silverstone,4,4,27,McLaren,3,3,0,100.0
2024,1,British Grand Prix,Silverstone,1,1,35,Red Bull Racing,4,2,2,100.0
2024,1,British Grand Prix,Silverstone,81,81,34,McLaren,4,4,0,100.0
2024,1,British Grand Prix,Silverstone,27,27,33,Haas F1 Team,3,6,-3,100.0
2024,1,British Grand Prix,Silverstone,55,55,28,Ferrari,6,5,1,100.0
2024,1,British Grand Prix,Silverstone,18,18,36,Aston Martin,6,7,-1,100.0
2024,1,British Grand Prix,Silverstone,23,23,28,Williams,5,9,-4,100.0
2024,1,British Grand Prix,Silverstone,14,14,34,Aston Martin,7,8,-1,100.0
2024,1,British Grand Prix,Silverstone,16,16,35,Ferrari,15,14,1,100.0
2024,1,British Grand Prix,Silverstone,2,2,29,Williams,7,11,-4,100.0
2024,1,British Grand Prix,Silverstone,22,22,30,RB,10,10,0,100.0
2024,1,British Grand Prix,Silverstone,24,24,31,Kick Sauber,15,18,-3,100.0
2024,1,British Grand Prix,Silverstone,3,3,31,RB,13,13,0,100.0
2024,1,British Grand Prix,Silverstone,77,77,34,Kick Sauber,12,15,-3,100.0
2024,1,British Grand Prix,Silverstone,20,20,36,Haas F1 Team,9,12,-3,100.0
2024,1,British Grand Prix,Silverstone,31,31,25,Alpine,14,16,-2,100.0
2024,1,British Grand Prix,Silverstone,10,10,32,Alpine,18,20,-2,100.0
2024,1,British Grand Prix,Silverstone,11,11,30,Red Bull Racing,19,17,2,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,4,4,27,McLaren,2,2,0,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,81,81,27,McLaren,1,1,0,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,1,1,34,Red Bull Racing,7,5,2,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,55,55,31,Ferrari,7,6,1,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,44,44,27,Mercedes,4,3,1,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,16,16,36,Ferrari,5,4,1,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,14,14,29,Aston Martin,10,11,-1,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,18,18,28,Aston Martin,9,10,-1,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,3,3,26,RB,12,12,0,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,22,22,36,RB,9,9,0,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,27,27,33,Haas F1 Team,10,13,-3,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,77,77,34,Kick Sauber,13,16,-3,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,23,23,25,Williams,10,14,-4,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,2,2,32,Williams,13,17,-4,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,20,20,33,Haas F1 Team,12,15,-3,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,11,11,32,Red Bull Racing,9,7,2,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,63,63,24,Mercedes,9,8,1,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,24,24,33,Kick Sauber,16,19,-3,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,31,31,26,Alpine,16,18,-2,100.0
2024,1,Hungarian Grand Prix,Hungarian Grand Prix,10,10,31,Alpine,18,20,-2,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,16,16,29,Ferrari,5,4,1,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,11,11,28,Red Bull Racing,10,8,2,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,44,44,28,Mercedes,3,2,1,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,4,4,29,McLaren,6,6,0,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,81,81,30,McLaren,3,3,0,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,63,63,24,Mercedes,2,1,1,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,55,55,32,Ferrari,8,7,1,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,14,14,26,Aston Martin,8,9,-1,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,31,31,27,Alpine,8,10,-2,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,23,23,33,Williams,9,13,-4,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,1,1,24,Red Bull Racing,7,5,2,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,10,10,36,Alpine,12,14,-2,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,3,3,34,RB,11,11,0,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,77,77,33,Kick Sauber,13,16,-3,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,18,18,26,Aston Martin,11,12,-1,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,27,27,25,Haas F1 Team,16,19,-3,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,20,20,25,Haas F1 Team,12,15,-3,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,2,2,24,Williams,14,18,-4,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,24,24,31,Kick Sauber,17,20,-3,100.0
2024,1,Belgian Grand Prix,Belgian Grand Prix,22,22,26,RB,17,17,0,100.0
2024,1,Dutch Grand Prix,Dutch Grand Prix,4,4,26,McLaren,1,1,0,100.0
2024,1,Dutch Grand Prix,Dutch Grand Prix,1,1,29,Red Bull Racing,4,2,2,100.0
2024,1,Dutch Grand Prix,Dutch Grand Prix,81,81,36,McLaren,4,4,0,100.0
2024,1,Dutch Grand Prix,Dutch Grand Prix,63,63,31,Mercedes,8,7,1,100.0
