resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,circuitId,date,driverRef,dob,nationality,name,alt,country,points_constructor,status,url,quali_position,q1,q2,q3,pit_stops_count,pit_stops_duration_ms,avg_lap_time_ms,std_lap_time_ms,weather_temp_c,weather_precip_mm,weather_rain_mm,weather_cloud_pct,driver_age,avg_stint_length
18773,778,593,113,18,17,16,16,16,0.0,195,,,,,,,15,1957,19,1957-05-30,parsons,1918-07-04,American,Kurtis Kraft,223,USA,,+5 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,38.90485968514716,195.0
18774,778,528,113,3,21,17,17,17,0.0,192,,,,,,,18,1957,19,1957-05-30,freeland,1925-03-25,American,Kurtis Kraft,223,USA,,+8 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,32.18069815195072,192.0
18775,778,592,113,5,6,,R,18,0.0,182,,,,,,,37,1957,19,1957-05-30,reece,1929-11-17,American,Kurtis Kraft,223,USA,,Throttle,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,27.531827515400412,182.0
18776,778,614,113,92,27,,R,19,0.0,170,,,,,,,20,1957,19,1957-05-30,edmunds,1930-09-23,American,Kurtis Kraft,223,USA,,Spun off,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,26.68309377138946,170.0
18777,778,594,113,28,31,,R,20,0.0,138,,,,,,,8,1957,19,1957-05-30,tolan,1917-10-22,American,Kurtis Kraft,223,USA,,Clutch,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,39.60301163586585,138.0
18778,778,538,120,89,30,,R,21,0.0,111,,,,,,,3,1957,19,1957-05-30,herman,1927-03-15,American,Dunn,223,USA,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,30.209445585215605,111.0
18779,778,615,113,14,4,,R,22,0.0,107,,,,,,,95,1957,19,1957-05-30,agabashian,1913-08-21,American,Kurtis Kraft,223,USA,,Fuel leak,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,43.77275838466804,107.0
18780,778,527,114,88,2,,R,23,0.0,105,,,,,,,95,1957,19,1957-05-30,sachs,1927-05-28,American,Kuzma,223,USA,,Fuel leak,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,30.00684462696783,105.0
18781,778,565,113,77,18,,R,24,0.0,101,,,,,,,3,1957,19,1957-05-30,magill,1920-02-08,American,Kurtis Kraft,223,USA,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,37.30595482546201,101.0
18782,778,513,113,43,20,,R,25,0.0,93,,,,,,,67,1957,19,1957-05-30,johnson,1919-02-10,American,Kurtis Kraft,223,USA,,Wheel bearing,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,38.299794661190965,93.0
18783,778,560,113,31,23,,R,26,0.0,81,,,,,,,95,1957,19,1957-05-30,cheesbourg,1927-06-12,American,Kurtis Kraft,223,USA,,Fuel leak,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,29.965776865160848,81.0
18784,778,558,113,16,8,,R,27,0.0,75,,,,,,,3,1957,19,1957-05-30,keller,1920-04-11,American,Kurtis Kraft,223,USA,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,37.13347022587269,75.0
18785,778,556,113,57,29,,R,28,0.0,53,,,,,,,3,1957,19,1957-05-30,daywalt,1924-08-28,American,Kurtis Kraft,223,USA,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,32.75290896646133,53.0
18786,778,596,113,83,7,,R,29,0.0,51,,,,,,,31,1957,19,1957-05-30,elisian,1926-12-09,American,Kurtis Kraft,223,USA,,Retired,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,30.472279260780287,51.0
18787,778,449,110,8,24,,R,30,0.0,27,,,,,,,101,1957,19,1957-05-30,ward,1921-01-10,American,Lesovsky,223,USA,,Turbo,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,36.38329911019849,27.0
18788,778,526,107,52,3,,R,31,0.0,13,,,,,,,5,1957,19,1957-05-30,ruttman,1930-03-11,American,Watson,223,USA,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,27.21971252566735,13.0
18789,778,532,113,55,26,,R,32,0.0,0,,,,,,,3,1957,19,1957-05-30,russo,1925-11-19,American,Kurtis Kraft,223,USA,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,31.526351813826146,0.0
18790,778,616,113,23,9,,R,33,0.0,0,,,,,,,3,1957,19,1957-05-30,george,1928-07-15,American,Kurtis Kraft,223,USA,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.7,0.0,0.0,3.0,28.87337440109514,0.0
18791,779,579,105,2,1,1,1,1,8.0,77,3:07:46.4,11266400,,,,,1,1957,53,1957-07-07,fangio,1911-06-24,Argentine,Maserati,81,France,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,46.03696098562629,77.0
18792,779,577,6,10,3,2,2,2,7.0,77,+50.8,11317200,,,,,1,1957,53,1957-07-07,musso,1924-07-28,Italian,Ferrari,81,France,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,32.941820670773446,77.0
18793,779,581,6,12,5,3,3,3,4.0,77,+2:06.0,11392400,,,,,1,1957,53,1957-07-07,collins,1931-11-06,British,Ferrari,81,France,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,25.66735112936345,77.0
18794,779,578,6,14,7,4,4,4,3.0,76,,,,,,,11,1957,53,1957-07-07,hawthorn,1929-04-10,British,Ferrari,81,France,,+1 Lap,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,28.240930869267626,76.0
18795,779,501,105,6,4,5,5,5,2.0,70,,,,,,,17,1957,53,1957-07-07,schell,1921-06-29,American,Maserati,81,France,,+7 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,36.02190280629706,70.0
18796,779,554,105,4,2,6,6,6,0.0,69,,,,,,,18,1957,53,1957-07-07,behra,1921-02-16,French,Maserati,81,France,,+8 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,36.38603696098563,69.0
18797,779,617,87,24,15,7,7,7,0.0,68,,,,,,,19,1957,53,1957-07-07,macdowel,1932-09-13,British,Cooper,81,France,,+9 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,24.813141683778234,68.0
18798,779,496,105,8,9,,R,8,0.0,30,,,,,,,5,1957,53,1957-07-07,menditeguy,1914-08-10,Argentine,Maserati,81,France,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,42.90759753593429,30.0
18799,779,590,118,18,10,,R,9,0.0,30,,,,,,,38,1957,53,1957-07-07,lewis-evans,1930-04-20,British,Vanwall,81,France,,Steering,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,27.21423682409309,30.0
18800,779,456,118,20,6,,R,10,0.0,25,,,,,,,5,1957,53,1957-07-07,salvadori,1922-05-12,British,Vanwall,81,France,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,35.15400410677618,25.0
18801,779,618,66,28,12,,R,11,0.0,24,,,,,,,7,1957,53,1957-07-07,mackay-fraser,1927-06-23,American,BRM,81,France,,Transmission,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,30.039698836413415,24.0
18802,779,427,6,16,8,,R,12,0.0,23,,,,,,,10,1957,53,1957-07-07,trintignant,1917-10-30,French,Ferrari,81,France,,Electrical,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,39.68514715947981,23.0
18803,779,356,87,22,13,,R,13,0.0,4,,,,,,,3,1957,53,1957-07-07,jack_brabham,1926-04-02,Australian,Cooper,81,France,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,31.263518138261464,4.0
18804,779,547,105,30,14,,R,14,0.0,4,,,,,,,86,1957,53,1957-07-07,gould,1918-09-20,British,Maserati,81,France,,Halfshaft,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,38.795345653661876,4.0
18805,779,541,66,26,11,,R,15,0.0,2,,,,,,,3,1957,53,1957-07-07,flockhart,1923-06-16,British,BRM,81,France,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,24.2,0.0,0.0,26.0,34.05886379192334,2.0
18806,780,479,118,20,3,1,1,1,4.0,90,3:06:37.8,11197800,,,,,1,1957,58,1957-07-20,brooks,1932-02-25,British,Vanwall,20,UK,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,25.399041752224505,90.0
18807,780,577,6,14,10,2,2,2,6.0,90,+25.6,11223400,,,,,1,1957,58,1957-07-20,musso,1924-07-28,Italian,Ferrari,20,UK,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,32.97741273100616,90.0
18808,780,578,6,10,5,3,3,3,4.0,90,+42.8,11240600,,,,,1,1957,58,1957-07-20,hawthorn,1929-04-10,British,Ferrari,20,UK,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,28.27652292950034,90.0
18809,780,427,6,16,9,4,4,4,3.0,88,,,,,,,12,1957,58,1957-07-20,trintignant,1917-10-30,French,Ferrari,20,UK,,+2 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,39.72073921971253,88.0
18810,780,456,87,36,15,5,5,5,2.0,85,,,,,,,15,1957,58,1957-07-20,salvadori,1922-05-12,British,Cooper,20,UK,,+5 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,35.1895961670089,85.0
18811,780,619,87,38,18,6,6,6,0.0,82,,,,,,,18,1957,58,1957-07-20,gerard,1914-01-19,British,Cooper,20,UK,,+8 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,43.49897330595483,82.0
18812,780,590,118,22,6,7,7,7,0.0,82,,,,,,,18,1957,58,1957-07-20,lewis-evans,1930-04-20,British,Vanwall,20,UK,,+8 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,27.249828884325805,82.0
18813,780,549,105,32,19,8,8,8,0.0,71,,,,,,,124,1957,58,1957-07-20,bueb,1923-06-06,British,Maserati,20,UK,,+19 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,34.12183436002738,71.0
18814,780,356,87,34,13,,R,9,0.0,74,,,,,,,8,1957,58,1957-07-20,jack_brabham,1926-04-02,Australian,Cooper,20,UK,,Clutch,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,31.299110198494184,74.0
18815,780,554,105,4,2,,R,10,0.0,69,,,,,,,8,1957,58,1957-07-20,behra,1921-02-16,French,Maserati,20,UK,,Clutch,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,36.421629021218344,69.0
18816,780,581,6,12,8,,R,11,0.0,53,,,,,,,47,1957,58,1957-07-20,collins,1931-11-06,British,Ferrari,20,UK,,Water leak,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,25.702943189596166,53.0
18817,780,475,118,18,1,,R,12,0.0,51,,,,,,,5,1957,58,1957-07-20,moss,1929-09-17,British,Vanwall,20,UK,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,27.838466803559207,51.0
18818,780,579,105,2,4,,R,13,0.0,49,,,,,,,5,1957,58,1957-07-20,fangio,1911-06-24,Argentine,Maserati,20,UK,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,46.072553045859,49.0
18819,780,486,66,24,16,,R,14,0.0,46,,,,,,,5,1957,58,1957-07-20,fairman,1913-03-15,British,BRM,20,UK,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,44.34770704996578,46.0
18820,780,610,66,26,12,,R,15,0.0,44,,,,,,,5,1957,58,1957-07-20,leston,1920-12-16,British,BRM,20,UK,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,36.591375770020534,44.0
18821,780,501,105,6,7,,R,16,0.0,39,,,,,,,103,1957,58,1957-07-20,schell,1921-06-29,American,Maserati,20,UK,,Water pump,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,36.05749486652977,39.0
18822,780,496,105,8,11,,R,17,0.0,35,,,,,,,7,1957,58,1957-07-20,menditeguy,1914-08-10,Argentine,Maserati,20,UK,,Transmission,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,42.94318959616701,35.0
18823,780,347,105,28,17,,R,18,0.0,18,,,,,,,6,1957,58,1957-07-20,bonnier,1930-01-31,Swedish,Maserati,20,UK,,Gearbox,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,27.46611909650924,18.0
18824,780,547,105,30,14,,W,19,0.0,0,,,,,,,3,1957,58,1957-07-20,gould,1918-09-20,British,Maserati,20,UK,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,16.1,0.3,0.3,87.0,38.83093771389459,0.0
18825,781,579,105,1,1,1,1,1,9.0,22,3:30:38.3,12638300,,,,,1,1957,20,1957-08-04,fangio,1911-06-24,Argentine,Maserati,578,Germany,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,46.11362080766598,22.0
18826,781,578,6,8,2,2,2,2,6.0,22,+3.6,12641900,,,,,1,1957,20,1957-08-04,hawthorn,1929-04-10,British,Ferrari,578,Germany,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,28.317590691307323,22.0
18827,781,581,6,7,4,3,3,3,4.0,22,+35.6,12673900,,,,,1,1957,20,1957-08-04,collins,1931-11-06,British,Ferrari,578,Germany,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,25.744010951403148,22.0
18828,781,577,6,6,8,4,4,4,3.0,22,+3:37.6,12855900,,,,,1,1957,20,1957-08-04,musso,1924-07-28,Italian,Ferrari,578,Germany,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,33.01848049281314,22.0
18829,781,475,118,10,7,5,5,5,2.0,22,+4:37.2,12915500,,,,,1,1957,20,1957-08-04,moss,1929-09-17,British,Vanwall,578,Germany,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,27.87953456536619,22.0
18830,781,554,105,2,3,6,6,6,0.0,22,+4:38.5,12916800,,,,,1,1957,20,1957-08-04,behra,1921-02-16,French,Maserati,578,Germany,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,36.46269678302532,22.0
18831,781,501,105,3,6,7,7,7,0.0,22,+6:47.5,13045800,,,,,1,1957,20,1957-08-04,schell,1921-06-29,American,Maserati,578,Germany,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,36.09856262833676,22.0
18832,781,418,105,16,10,8,8,8,0.0,21,,,,,,,11,1957,20,1957-08-04,gregory,1932-02-29,American,Maserati,578,Germany,,+1 Lap,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,25.429158110882955,21.0
18833,781,479,118,11,5,9,9,9,0.0,21,,,,,,,11,1957,20,1957-08-04,brooks,1932-02-25,British,Vanwall,578,Germany,,+1 Lap,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,25.440109514031484,21.0
18834,781,483,105,4,13,10,10,10,0.0,21,,,,,,,11,1957,20,1957-08-04,scarlatti,1921-10-02,Italian,Maserati,578,Germany,,+1 Lap,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,35.83846680355921,21.0
18835,781,506,105,15,16,11,11,11,0.0,21,,,,,,,11,1957,20,1957-08-04,halford,1931-05-18,British,Maserati,578,Germany,,+1 Lap,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,26.21492128678987,21.0
18836,781,431,95,21,12,12,12,12,0.0,21,,,,,,,11,1957,20,1957-08-04,barth,1917-01-26,German,Porsche,578,Germany,,+1 Lap,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,40.5201916495551,21.0
18837,781,484,87,28,17,13,13,13,0.0,20,,,,,,,12,1957,20,1957-08-04,naylor,1923-03-24,British,Cooper,578,Germany,,+2 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,34.365503080082135,20.0
18838,781,430,95,27,20,14,14,14,0.0,20,,,,,,,12,1957,20,1957-08-04,beaufort,1934-04-10,Dutch,Porsche,578,Germany,,+2 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,23.318275154004105,20.0
18839,781,459,87,25,22,15,15,15,0.0,17,,,,,,,15,1957,20,1957-08-04,marsh,1931-07-20,British,Cooper,578,Germany,,+5 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,26.04243668720055,17.0
18840,781,478,105,17,11,,R,16,0.0,14,,,,,,,83,1957,20,1957-08-04,herrmann,1928-02-23,German,Maserati,578,Germany,,Chassis,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,29.44558521560575,14.0
18841,781,620,95,20,15,,R,17,0.0,13,,,,,,,5,1957,20,1957-08-04,maglioli,1928-06-05,Italian,Porsche,578,Germany,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,29.163586584531142,13.0
18842,781,456,87,23,14,,R,18,0.0,11,,,,,,,22,1957,20,1957-08-04,salvadori,1922-05-12,British,Cooper,578,Germany,,Suspension,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,35.23066392881588,11.0
18843,781,580,105,18,21,,R,19,0.0,11,,,,,,,38,1957,20,1957-08-04,godia,1921-03-21,Spanish,Maserati,578,Germany,,Steering,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,36.37234770704997,11.0
18844,781,590,118,12,9,,R,20,0.0,10,,,,,,,6,1957,20,1957-08-04,lewis-evans,1930-04-20,British,Vanwall,578,Germany,,Gearbox,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,27.290896646132786,10.0
18845,781,356,87,24,18,,R,21,0.0,6,,,,,,,7,1957,20,1957-08-04,jack_brabham,1926-04-02,Australian,Cooper,578,Germany,,Transmission,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,31.340177960301162,6.0
18846,781,621,87,26,23,,R,22,0.0,4,,,,,,,99,1957,20,1957-08-04,england,1929-03-28,Australian,Cooper,578,Germany,,Distributor,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,28.35318275154004,4.0
18847,781,601,87,29,24,,R,23,0.0,3,,,,,,,38,1957,20,1957-08-04,gibson,1918-04-16,British,Cooper,578,Germany,,Steering,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,39.30184804928131,3.0
18848,781,547,105,19,19,,R,24,0.0,2,,,,,,,109,1957,20,1957-08-04,gould,1918-09-20,British,Maserati,578,Germany,,Axle,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,20.3,0.0,0.0,0.0,38.87200547570158,2.0
18849,782,475,118,26,2,1,1,1,9.0,18,2:59:22.7,10762700,,,,,1,1957,65,1957-08-18,moss,1929-09-17,British,Vanwall,129,Italy,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,27.917864476386036,18.0
18850,782,579,105,2,1,2,2,2,6.0,18,+3:13.9,10956600,,,,,1,1957,65,1957-08-18,fangio,1911-06-24,Argentine,Maserati,129,Italy,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,46.15195071868583,18.0
18851,782,501,105,6,5,3,3,3,4.0,18,+6:46.8,11169500,,,,,1,1957,65,1957-08-18,schell,1921-06-29,American,Maserati,129,Italy,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,36.1368925393566,18.0
18852,782,418,105,14,7,4,4,4,3.0,18,+8:16.5,11259200,,,,,1,1957,65,1957-08-18,gregory,1932-02-29,American,Maserati,129,Italy,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,25.467488021902806,18.0
18853,782,590,118,30,8,5,5,5,2.0,17,,,,,,,11,1957,65,1957-08-18,lewis-evans,1930-04-20,British,Vanwall,129,Italy,,+1 Lap,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,27.329226557152634,17.0
18854,782,483,105,8,10,6,6,6,0.0,17,,,,,,,11,1957,65,1957-08-18,scarlatti,1921-10-02,Italian,Maserati,129,Italy,,+1 Lap,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,35.87679671457906,17.0
18855,782,356,87,24,16,7,7,7,0.0,15,,,,,,,13,1957,65,1957-08-18,jack_brabham,1926-04-02,Australian,Cooper,129,Italy,,+3 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,31.378507871321013,15.0
18856,782,577,6,34,3,,R,8,0.0,9,,,,,,,44,1957,65,1957-08-18,musso,1924-07-28,Italian,Ferrari,129,Italy,,Oil leak,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,33.05681040383299,9.0
18857,782,580,105,10,12,,R,9,0.0,9,,,,,,,5,1957,65,1957-08-18,godia,1921-03-21,Spanish,Maserati,129,Italy,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,36.41067761806981,9.0
18858,782,506,105,20,14,,R,10,0.0,9,,,,,,,7,1957,65,1957-08-18,halford,1931-05-18,British,Maserati,129,Italy,,Transmission,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,26.253251197809718,9.0
18859,782,347,105,16,9,,R,11,0.0,7,,,,,,,25,1957,65,1957-08-18,bonnier,1930-01-31,Swedish,Maserati,129,Italy,,Overheating,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,27.54551676933607,7.0
18860,782,554,105,4,4,,R,12,0.0,3,,,,,,,44,1957,65,1957-08-18,behra,1921-02-16,French,Maserati,129,Italy,,Oil leak,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,36.50102669404517,3.0
18861,782,456,87,22,15,,R,13,0.0,3,,,,,,,3,1957,65,1957-08-18,salvadori,1922-05-12,British,Cooper,129,Italy,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,35.26899383983573,3.0
18862,782,479,118,28,6,,R,14,0.0,1,,,,,,,5,1957,65,1957-08-18,brooks,1932-02-25,British,Vanwall,129,Italy,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,25.478439425051334,1.0
18863,782,547,105,18,11,,R,15,0.0,0,,,,,,,3,1957,65,1957-08-18,gould,1918-09-20,British,Maserati,129,Italy,,Accident,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,38.91033538672142,0.0
18864,782,586,105,12,13,,R,16,0.0,0,,,,,,,5,1957,65,1957-08-18,piotti,1913-10-27,Italian,Maserati,129,Italy,,Engine,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,26.0,0.0,0.0,0.0,43.80835044490075,0.0
18865,783,475,118,18,2,1,1,1,8.0,87,2:35:03.9,9303900,,,,,1,1957,14,1957-09-08,moss,1929-09-17,British,Vanwall,162,Italy,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,25.3,0.0,0.0,0.0,27.975359342915812,87.0
18866,783,579,105,2,4,2,2,2,6.0,87,+41.2,9345100,,,,,1,1957,14,1957-09-08,fangio,1911-06-24,Argentine,Maserati,162,Italy,,Finished,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,25.3,0.0,0.0,0.0,46.209445585215605,87.0
18867,783,476,6,36,8,3,3,3,4.0,85,,,,,,,12,1957,14,1957-09-08,trips,1928-05-04,German,Ferrari,162,Italy,,+2 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,25.3,0.0,0.0,0.0,29.347022587268995,85.0
18868,783,418,105,26,11,4,4,4,3.0,84,,,,,,,13,1957,14,1957-09-08,gregory,1932-02-29,American,Maserati,162,Italy,,+3 Laps,http://en.wikipedia.org/wiki/1957_Formula_One_season,,,,,0.0,,,,25.3,0.0,0.0,0.0,25.52498288843258,84.0
